F0,F1,F2,F3
-1.047850307414301546e-01,1.048604212179304607e-01,7.477918196511399440e-01,5.000000000000000000e+00
3.587876495728994919e-02,1.240754000584452788e-01,5.633846057013549569e-01,5.000000000000000000e+00
-6.558884189344849069e-02,1.976994518568967740e-01,6.139561054133955142e-01,5.000000000000000000e+00
-1.490839371249567114e-01,2.030785252077954295e-01,7.179195953052346368e-01,5.000000000000000000e+00
-1.017276087011263763e-02,2.959786508637821667e-01,6.744042790544333421e-01,5.000000000000000000e+00
2.813357386350642808e-02,1.277511008294847650e-01,6.700796521133587369e-01,5.000000000000000000e+00
-1.826336976593166406e-01,1.973522956969611386e-01,7.078456233474827997e-01,5.000000000000000000e+00
-1.593626013205818315e-01,5.795466596819577598e-02,7.574582645455468777e-01,5.000000000000000000e+00
-6.048244710177825417e-02,2.460757436849626556e-01,5.313951629430532231e-01,5.000000000000000000e+00
-1.334288972613140167e-01,2.555442675209144698e-01,5.378973630207299905e-01,5.000000000000000000e+00
-2.626317394914141207e-02,2.289942235319861186e-01,6.505009584952421431e-01,5.000000000000000000e+00
-4.814313880669707918e-02,1.966983019687783552e-01,7.140218638007026497e-01,5.000000000000000000e+00
-2.860189328227486644e-02,1.435686345433704325e-01,6.787443872534035805e-01,5.000000000000000000e+00
-1.624979543716877084e-02,1.046268086877043119e-01,7.250036097462215778e-01,5.000000000000000000e+00
-6.413793446909582530e-02,2.512064508878694702e-01,7.213760926731231926e-01,5.000000000000000000e+00
-1.075033075485355427e-01,1.247122389375912854e-01,5.848845515595331168e-01,5.000000000000000000e+00
-9.953927947979675228e-02,1.954664623422532332e-01,6.334535182344954718e-01,5.000000000000000000e+00
-1.540925721151448213e-01,8.495012420865874492e-02,8.052121389576208932e-01,5.000000000000000000e+00
-1.323330096417213997e-01,2.492310918796207808e-01,6.851632377198347834e-01,5.000000000000000000e+00
-3.033421944952823662e-02,1.911169654223827952e-01,6.675600281077608278e-01,5.000000000000000000e+00
-1.534787665096124520e-01,2.554812736524855743e-02,6.417017726729296045e-01,5.000000000000000000e+00
-1.236430656516323834e-01,2.011234807196996821e-01,7.574602003882094925e-01,5.000000000000000000e+00
-1.022369676955540013e-01,1.052798442895210018e-01,6.323518867633747265e-01,5.000000000000000000e+00
-5.771356807442749176e-02,1.658326465407183314e-01,6.191383161910618549e-01,5.000000000000000000e+00
-9.927092111364453630e-02,5.143900629692169102e-02,6.670659220261914157e-01,5.000000000000000000e+00
-1.290830087182362196e-01,2.404609095923974371e-01,6.140044525368825168e-01,5.000000000000000000e+00
-4.312352973516695581e-02,1.059218088227177890e-01,7.593266603202240006e-01,5.000000000000000000e+00
-2.043607734320999209e-02,2.171585232297139900e-01,6.362446473501074395e-01,5.000000000000000000e+00
-6.337383647570926648e-02,3.322141165484094327e-01,7.956723375759361394e-01,5.000000000000000000e+00
-1.496505192377858007e-01,1.829604845820110848e-01,6.238501520740199480e-01,5.000000000000000000e+00
-1.298290839746312209e-01,2.576110668111077917e-01,7.078987157649497819e-01,5.000000000000000000e+00
-5.214862432199476872e-02,9.807395040486314997e-02,7.432458959051726488e-01,5.000000000000000000e+00
-5.975690199606385755e-02,1.634349562743683537e-01,6.412212032314815735e-01,5.000000000000000000e+00
-8.573237590043240874e-02,3.107524471444071401e-01,7.255674339427483632e-01,5.000000000000000000e+00
-6.622600521551685882e-02,1.401631937577026144e-01,7.438364983325947977e-01,5.000000000000000000e+00
-9.454738135301454793e-03,2.897174660036337945e-01,6.475842180210080734e-01,5.000000000000000000e+00
-1.431806291238956197e-01,1.264337366753444103e-01,6.355636795946397744e-01,5.000000000000000000e+00
-9.154400601147874572e-03,2.415178378478464727e-01,8.548822648356748655e-01,5.000000000000000000e+00
-1.229218355004154661e-01,1.910494007548763640e-01,7.317683463342716799e-01,5.000000000000000000e+00
-1.287013535566510769e-01,1.721657966139103491e-01,8.379087174132527904e-01,5.000000000000000000e+00
-2.734344990621168092e-02,1.976926728332147887e-01,7.516695597025285780e-01,5.000000000000000000e+00
-1.641413019772066662e-01,6.695139641159944532e-02,8.339259335321557165e-01,5.000000000000000000e+00
-1.942246896390026345e-03,1.799537164187466343e-01,6.225843126827488305e-01,5.000000000000000000e+00
-8.678062822224254236e-02,1.246889086757243248e-01,6.628203431304766635e-01,5.000000000000000000e+00
1.024880942918840465e-02,2.940517265936523073e-01,7.169616048891388482e-01,5.000000000000000000e+00
-1.225012991069773516e-01,2.514230397247186333e-01,5.576044359606229239e-01,5.000000000000000000e+00
-5.586381423759904929e-02,1.823445685719903286e-01,6.284342885219554864e-01,5.000000000000000000e+00
-3.224880258207583200e-02,2.473840081769293486e-01,4.881025619256906256e-01,5.000000000000000000e+00
-5.635904167634360473e-02,1.970050938317711164e-01,6.590724272797379157e-01,5.000000000000000000e+00
-9.393831554198675549e-02,2.834201337608427407e-02,7.033099119063449534e-01,5.000000000000000000e+00
-2.908512439249958531e-02,2.431976836386573471e-01,6.556559748905799179e-01,5.000000000000000000e+00
-9.738537951399200976e-02,1.778437653623781423e-01,7.436282369665825343e-01,5.000000000000000000e+00
-1.861006018506334569e-01,2.857620081012453017e-01,7.474033943798171764e-01,5.000000000000000000e+00
1.580698254550830240e-03,1.985020121116753689e-01,5.533775350994492026e-01,5.000000000000000000e+00
-8.906188137628773260e-02,1.315540223975689704e-01,6.079255972980166511e-01,5.000000000000000000e+00
-2.114763941823855076e-02,1.856658430524014414e-01,6.074350251775939569e-01,5.000000000000000000e+00
-1.049360595281591813e-01,2.101011223647562542e-01,5.787909859399360535e-01,5.000000000000000000e+00
-1.465048385196486558e-01,2.150073148501659703e-01,8.666976751365107479e-01,5.000000000000000000e+00
-3.153637568506927058e-02,1.852670239915780448e-01,6.272060023403577267e-01,5.000000000000000000e+00
-1.162807528180586636e-01,2.310468515530642586e-01,6.630157905951608033e-01,5.000000000000000000e+00
-9.386744623368750706e-02,2.552555163769871238e-01,7.084803775456148811e-01,5.000000000000000000e+00
-9.223099967348435957e-03,2.309883978252681713e-01,6.287416754862149570e-01,5.000000000000000000e+00
-1.367619589566097804e-01,2.594916445442136399e-01,6.779835243675186307e-01,5.000000000000000000e+00
-7.178737230197491936e-02,2.195842050925112532e-01,7.286314852710703560e-01,5.000000000000000000e+00
-1.188274130184540645e-01,2.797053774765645984e-01,6.278066493087022248e-01,5.000000000000000000e+00
-1.256533467982743346e-01,1.255374360839669468e-01,7.093579586700933248e-01,5.000000000000000000e+00
-1.002941022626784584e-01,1.657411649491682681e-01,5.854697762162998087e-01,5.000000000000000000e+00
-8.301486678652901519e-02,2.698206467514092655e-01,6.509532878389592270e-01,5.000000000000000000e+00
-2.884907558486313195e-02,2.532288364421598770e-01,6.753527435351450725e-01,5.000000000000000000e+00
-5.223686849817393840e-02,2.882368755821376749e-01,8.048549655690535598e-01,5.000000000000000000e+00
-5.571520220052868233e-02,1.037097701685333190e-01,7.217877291894988501e-01,5.000000000000000000e+00
-1.196336732471480757e-01,3.196083502638822349e-01,6.964973567356174122e-01,5.000000000000000000e+00
-6.336224173801159598e-02,1.600550220830677106e-01,7.942924321235069751e-01,5.000000000000000000e+00
-4.911073322026128507e-02,3.036861589678921947e-01,6.322401752839247324e-01,5.000000000000000000e+00
-8.630226380499299299e-02,1.266694909789493617e-01,6.928029815273359926e-01,5.000000000000000000e+00
-1.181428901949854726e-02,2.787123106952966722e-01,6.436265288416461727e-01,5.000000000000000000e+00
-7.791825379742735314e-02,1.227980868260628022e-02,5.734274885868808624e-01,5.000000000000000000e+00
-7.309436762791107767e-02,1.373661858433774530e-01,5.943754523936528589e-01,5.000000000000000000e+00
-9.141544884179550468e-02,5.824030443647233712e-02,6.775188313603072165e-01,5.000000000000000000e+00
-1.284698371370665559e-02,1.098255607060884265e-01,8.014685616062174889e-01,5.000000000000000000e+00
-1.265719530953259009e-02,9.375316347957471375e-02,5.746199984796347415e-01,5.000000000000000000e+00
1.794918545240815899e-02,2.841870521508833569e-01,6.180535262647055550e-01,5.000000000000000000e+00
1.857828783716602983e-02,2.578188294170410955e-01,7.054055581252235418e-01,5.000000000000000000e+00
-8.803366636440453086e-02,3.082817771943211493e-01,5.725870699394981500e-01,5.000000000000000000e+00
-9.894197757002473614e-02,1.080805225474499864e-01,6.454681322909070484e-01,5.000000000000000000e+00
-6.953056284148931288e-02,2.383887956150338161e-01,6.541659318220136576e-01,5.000000000000000000e+00
5.499268477501950692e-02,1.744081368819677680e-01,6.179936708003433976e-01,5.000000000000000000e+00
-2.710268164833830040e-01,1.532097409394957144e-01,6.511368036990355934e-01,5.000000000000000000e+00
-2.126526862013553565e-01,3.238550114674726421e-01,5.920081137062935817e-01,5.000000000000000000e+00
-8.352618425856392359e-02,2.577770375562463134e-01,5.941009700449781938e-01,5.000000000000000000e+00
4.758957981067235554e-02,1.505965881467857537e-01,6.212374716440965949e-01,5.000000000000000000e+00
-1.643538533425740189e-01,2.651807337683583787e-01,7.035273950789224795e-01,5.000000000000000000e+00
-5.560185013518509356e-02,1.385364867330151073e-01,5.544817421273351421e-01,5.000000000000000000e+00
-2.106756011446433291e-02,2.139755651727556218e-01,6.799047809999155811e-01,5.000000000000000000e+00
-3.272924147693313801e-02,2.621615546759771820e-01,7.643729166953546761e-01,5.000000000000000000e+00
-7.710474815210563437e-02,1.792418047370506473e-01,7.571051758680183985e-01,5.000000000000000000e+00
-9.854420701234474500e-02,1.743446715051410745e-01,7.040227168271191438e-01,5.000000000000000000e+00
-1.528774136024998176e-01,2.025277781379095088e-01,6.534037532269691972e-01,5.000000000000000000e+00
-7.318343139298608135e-02,2.923480118948191264e-01,7.215690572907151878e-01,5.000000000000000000e+00
2.886679319280367750e-02,2.640225277347366117e-01,6.730883794884640059e-01,5.000000000000000000e+00
-1.622884575917840078e-01,1.762257751674349560e-01,7.363943253669389399e-01,5.000000000000000000e+00
-4.346678519956450465e-02,4.161933267853692997e-02,8.004161027356162528e-01,5.000000000000000000e+00
-6.640470560840203151e-02,1.383862294831166573e-01,6.998571070382119119e-01,5.000000000000000000e+00
-6.996826890601702542e-02,2.059795278129198937e-01,6.935600237539306656e-01,5.000000000000000000e+00
-7.728952275243948511e-02,1.788173232467920870e-01,6.689314043686293010e-01,5.000000000000000000e+00
-8.697548229995133440e-02,1.584790431421348456e-02,7.180244257776544625e-01,5.000000000000000000e+00
-5.044969159623685639e-04,1.592293503918728870e-01,6.451936889039722178e-01,5.000000000000000000e+00
-8.755986054077975755e-02,2.094425285057801012e-01,7.088872694820035347e-01,5.000000000000000000e+00
-8.183171394624405570e-03,1.732758576734492184e-01,5.145451524209518901e-01,5.000000000000000000e+00
-8.963978772887934432e-02,1.479558532000703197e-01,7.014270052663268418e-01,5.000000000000000000e+00
-3.485734790722654075e-02,1.634088983759512392e-01,5.532608622898850248e-01,5.000000000000000000e+00
-4.283372460418603811e-02,2.239885212406135251e-01,7.030992709920519390e-01,5.000000000000000000e+00
-2.683138978286895432e-02,2.368808799382313424e-01,6.850279370208378626e-01,5.000000000000000000e+00
1.409670954384294184e-02,2.582634762458645983e-01,6.782698057788323354e-01,5.000000000000000000e+00
-4.779500797607018348e-02,1.096110632872285690e-01,5.292287428763845503e-01,5.000000000000000000e+00
1.158392527279507311e-02,1.113164024733509644e-01,4.585532801747338461e-01,5.000000000000000000e+00
-9.963278087588708920e-02,5.031108567542300070e-02,6.515283928924311407e-01,5.000000000000000000e+00
-4.631134124678560476e-02,7.812427725536161272e-02,7.341646640571295457e-01,5.000000000000000000e+00
-8.520614401341446154e-02,1.545072183795939691e-01,7.507416825041938191e-01,5.000000000000000000e+00
-6.258061959218814974e-02,1.783270820868098905e-01,6.894317771305931153e-01,5.000000000000000000e+00
-6.425073628257364777e-02,3.306561386940265468e-01,7.088450385071125570e-01,5.000000000000000000e+00
-8.819182730572561191e-02,1.620929381378732326e-01,6.833023081410039001e-01,5.000000000000000000e+00
-5.478005146914298462e-02,2.452317685334512998e-01,5.568944195749749859e-01,5.000000000000000000e+00
-8.189385341344099234e-03,1.033807473935376420e-01,5.030121893560458579e-01,5.000000000000000000e+00
-1.518777935264723489e-01,3.166248542900051977e-01,6.639448265906463531e-01,5.000000000000000000e+00
-1.431558604033053850e-01,2.591147838792760560e-01,7.844786542070808499e-01,5.000000000000000000e+00
-1.364845611448296803e-02,1.911762351037726293e-01,7.174815964809269087e-01,5.000000000000000000e+00
-6.646550817804416922e-02,1.989665288711243984e-01,7.126925715178414888e-01,5.000000000000000000e+00
-9.324300418437340976e-02,1.158811552293329272e-01,6.730915673857540416e-01,5.000000000000000000e+00
-1.474631492471606964e-01,-9.832685832413812221e-04,6.225816542857123270e-01,5.000000000000000000e+00
-8.849362586607736891e-02,1.832885796793672639e-01,6.564757965330028089e-01,5.000000000000000000e+00
-1.594247215503762083e-02,1.800510400441790171e-01,7.001272677392745836e-01,5.000000000000000000e+00
7.702787370694200164e-03,2.205999251288118246e-01,6.395834135451786695e-01,5.000000000000000000e+00
-9.571047888076344989e-02,2.970949548439705268e-01,6.997588857558166842e-01,5.000000000000000000e+00
-1.551141879476275465e-04,1.893847367157415196e-01,5.006591926139833948e-01,5.000000000000000000e+00
-2.284723439352614183e-01,1.784162320025864945e-01,6.413597348792063890e-01,5.000000000000000000e+00
3.567939501680414405e-02,2.131074063184385803e-01,5.352028500116796650e-01,5.000000000000000000e+00
-5.840418778530830080e-02,3.796547516356552077e-01,6.435334972633494077e-01,5.000000000000000000e+00
-8.544894726068846813e-02,1.720066843188562122e-01,5.536044685427671252e-01,5.000000000000000000e+00
-2.403502243285703804e-02,2.603638650697882584e-01,6.574442937988258517e-01,5.000000000000000000e+00
-5.575355191685538864e-02,2.262947020957237210e-01,7.283292357221397006e-01,5.000000000000000000e+00
