F0,F1,F2,F3,F4,F5
5.664220084087043805e-01,7.300073892443025292e-01,4.203626897307289334e-01,5.718303219055816955e-01,-8.557050727972392856e-01,3.000000000000000000e+00
5.052314608493373438e-01,7.114123821093960576e-01,4.812234907737383272e-01,7.509040903923142052e-01,-8.546952956663789180e-01,3.000000000000000000e+00
3.034886347729401912e-01,7.192366748191874049e-01,5.802505332405798466e-01,6.277619479684942716e-01,-7.412037513917223430e-01,3.000000000000000000e+00
4.845243198438191068e-01,8.419919368737294185e-01,4.507472052659822759e-01,8.240031740781964542e-01,-8.143474362134995870e-01,3.000000000000000000e+00
4.667192841434407713e-01,7.599546887795468608e-01,5.623341064423141855e-01,6.059154624165857816e-01,-7.931969005058675526e-01,3.000000000000000000e+00
3.936989355100362076e-01,7.561315467969940141e-01,3.569550262192784373e-01,7.282458595248487709e-01,-7.587383450525595485e-01,3.000000000000000000e+00
3.630006410039852138e-01,7.013630806055116684e-01,4.979468489786285645e-01,5.914343056426618617e-01,-8.525165622562929091e-01,3.000000000000000000e+00
5.420395977282412847e-01,7.723056176609919277e-01,5.096450582984441979e-01,6.931544544975837274e-01,-8.159259709769143276e-01,3.000000000000000000e+00
4.660981700067549638e-01,7.180019715573763284e-01,4.585378097247382323e-01,6.309079826201402508e-01,-6.484900067165865201e-01,3.000000000000000000e+00
5.770741001115187174e-01,6.268979047912049962e-01,5.029090339694421985e-01,7.506578438073034931e-01,-7.854126512431023333e-01,3.000000000000000000e+00
3.991078021397139186e-01,8.542932743805372597e-01,5.076063232421686999e-01,7.469355756894127119e-01,-6.663566311170769918e-01,3.000000000000000000e+00
5.114659176651998873e-01,8.625010108444923773e-01,4.741028063346300336e-01,7.106972950818051249e-01,-7.085601928808488159e-01,3.000000000000000000e+00
3.582599980986138632e-01,7.800640523844040164e-01,3.838276433772661034e-01,6.229410912263657618e-01,-8.916856632605140165e-01,3.000000000000000000e+00
4.985375103010118991e-01,7.942789108720215152e-01,6.176522548828728976e-01,7.656998950376771029e-01,-6.958106383243995996e-01,3.000000000000000000e+00
3.193493777239073683e-01,7.456052484450680362e-01,4.523030533202955228e-01,6.315964832451239630e-01,-8.015630922322044549e-01,3.000000000000000000e+00
4.696664447243237284e-01,8.224701480589334812e-01,3.676669671067243073e-01,8.178111443667206437e-01,-7.220879010266276765e-01,3.000000000000000000e+00
4.196027227380454416e-01,9.006441478371833842e-01,3.840697612578609643e-01,7.190917240454135495e-01,-6.497338506198214736e-01,3.000000000000000000e+00
5.075843340056876984e-01,6.954571992513639556e-01,4.698782887380119067e-01,6.789910673293475529e-01,-7.455453971386181156e-01,3.000000000000000000e+00
3.505658369807983510e-01,6.824528323032107435e-01,4.633101008658863096e-01,6.225767117556768593e-01,-7.900001981964376307e-01,3.000000000000000000e+00
3.804276672080061372e-01,6.560814152028475732e-01,3.937466244924732184e-01,7.903166158015326737e-01,-7.478906819016163388e-01,3.000000000000000000e+00
3.467993999867577948e-01,7.196973691895307557e-01,5.257478897519228811e-01,7.458460995829140350e-01,-8.193678223086907630e-01,3.000000000000000000e+00
4.699785118790038574e-01,8.081693420698611297e-01,6.251699374186978631e-01,7.045717564919803388e-01,-7.826802717768278628e-01,3.000000000000000000e+00
6.196135138261531505e-01,6.765514392665310517e-01,4.880265219467175841e-01,7.062244740087775252e-01,-7.049136393372642528e-01,3.000000000000000000e+00
4.681116524862913297e-01,8.918355411597118643e-01,2.860293114228356082e-01,6.074157663718362521e-01,-8.309442234379723624e-01,3.000000000000000000e+00
4.931174753372536412e-01,7.288377669324376251e-01,5.768365408897092594e-01,6.468558003423494629e-01,-8.420635519300941896e-01,3.000000000000000000e+00
4.594646799917437296e-01,6.567428537297188562e-01,5.341722940210958948e-01,6.343471861632957731e-01,-7.900283757160495579e-01,3.000000000000000000e+00
4.275339927001919893e-01,7.710967272301417763e-01,4.700028522122569052e-01,6.707623212734231677e-01,-8.093768115788322337e-01,3.000000000000000000e+00
5.784575298265886012e-01,6.461653533480681277e-01,3.597191052502674569e-01,5.976078795512032027e-01,-6.940857390722101616e-01,3.000000000000000000e+00
4.048600422617989469e-01,6.736889674074822976e-01,6.176033193996183224e-01,7.810728931166034394e-01,-8.397076209800306001e-01,3.000000000000000000e+00
5.098870050778849805e-01,9.028099105841607130e-01,4.782714608735174622e-01,6.953231853563516252e-01,-8.166362746186697219e-01,3.000000000000000000e+00
4.115747740809396205e-01,8.320479207424256174e-01,5.543267158227387359e-01,5.889552858959984372e-01,-7.704740487394038384e-01,3.000000000000000000e+00
4.530458000569900223e-01,6.287157102804835640e-01,5.587088350386431035e-01,7.524535948160765431e-01,-6.969469775236355469e-01,3.000000000000000000e+00
4.867063116419567126e-01,7.801777694784355344e-01,6.246155483038167144e-01,7.373896674895599190e-01,-7.918153556998919207e-01,3.000000000000000000e+00
4.934026644271604090e-01,7.609205624109610655e-01,6.241693715124057018e-01,7.637019133178600816e-01,-7.522097822383781995e-01,3.000000000000000000e+00
5.003248460744129655e-01,7.472155716422425042e-01,4.614801473891494976e-01,6.171541755976814869e-01,-7.237950861591913032e-01,3.000000000000000000e+00
4.157642392501475492e-01,7.452645440557003065e-01,5.433948741013379102e-01,6.504094900891849163e-01,-7.978330313662934659e-01,3.000000000000000000e+00
3.902479739223200794e-01,7.742176889674358131e-01,4.613305964959834582e-01,6.533488774025285606e-01,-6.701820093613777285e-01,3.000000000000000000e+00
3.989737822934812383e-01,9.486610106851806057e-01,4.666811854906296464e-01,6.589215540641679691e-01,-7.709452319713404611e-01,3.000000000000000000e+00
3.626075827627298076e-01,5.896193310840851520e-01,5.366015276711649795e-01,7.477734778947795480e-01,-7.548975085499783910e-01,3.000000000000000000e+00
5.150461931108820668e-01,7.506863371082596048e-01,3.523894146032577890e-01,6.377161188362507893e-01,-6.740541403965418787e-01,3.000000000000000000e+00
4.684227532919554293e-01,7.062233997980813527e-01,4.140015362225469842e-01,5.731975475061892311e-01,-6.943144792713028535e-01,3.000000000000000000e+00
5.329365693877377019e-01,9.497752469819544796e-01,3.711412993919125380e-01,7.234579970587597941e-01,-7.210309830838173006e-01,3.000000000000000000e+00
3.898564569600333485e-01,8.671437004550287542e-01,4.458592727392740596e-01,7.250107360719095784e-01,-6.723622435682893306e-01,3.000000000000000000e+00
4.642034540405514664e-01,8.318048242074497223e-01,4.512681144917650711e-01,7.260421343206591160e-01,-8.409860653535348174e-01,3.000000000000000000e+00
3.663077142264268837e-01,7.251265666600300586e-01,4.642850774872278596e-01,5.304944063855482339e-01,-7.485104420705794848e-01,3.000000000000000000e+00
4.294743027919824541e-01,7.196511919180554884e-01,4.404540442888201235e-01,7.862799663993336186e-01,-6.467209430894598210e-01,3.000000000000000000e+00
5.041726021315645623e-01,8.348033319334552393e-01,4.949318378682276975e-01,7.242526833175051415e-01,-6.935419486422205182e-01,3.000000000000000000e+00
5.074358857522897059e-01,6.113538958221499398e-01,5.630980346775853462e-01,7.698914246045545084e-01,-7.538319093861262088e-01,3.000000000000000000e+00
5.491646325092658376e-01,4.001903526457749605e-01,4.756931632444141855e-01,6.433656167870817066e-01,-7.828818651843409970e-01,3.000000000000000000e+00
5.216550416893019904e-01,8.393434261794269213e-01,5.280431314589912883e-01,7.774491725915668727e-01,-8.261761007723452677e-01,3.000000000000000000e+00
4.476174413292052789e-01,6.058615360977659403e-01,4.634177933749428768e-01,7.143294324452047483e-01,-6.873341990596754103e-01,3.000000000000000000e+00
4.738545960073735075e-01,7.279906987137524377e-01,5.230493957969515328e-01,6.463122923841343459e-01,-7.915513267125394714e-01,3.000000000000000000e+00
4.799793065661467351e-01,7.827013531162698712e-01,4.677778001196951085e-01,6.365399066861424648e-01,-6.692507346330155427e-01,3.000000000000000000e+00
4.810143382133039158e-01,6.847672649717696514e-01,3.468383251929313404e-01,4.803412433789109315e-01,-6.730596979192188245e-01,3.000000000000000000e+00
5.025248717107189123e-01,8.231007525453543083e-01,4.287568129676576634e-01,7.468871484624717283e-01,-8.287059878834355242e-01,3.000000000000000000e+00
4.987789733041986251e-01,7.858531707639065944e-01,4.764882354556397859e-01,6.036114047699508989e-01,-7.238043994316052387e-01,3.000000000000000000e+00
3.361384845039470659e-01,7.778420606879353771e-01,5.290528060860888449e-01,7.921477496389373041e-01,-8.325664180587915020e-01,3.000000000000000000e+00
5.318593381692895417e-01,8.164860566839333700e-01,5.661588421450970410e-01,6.226427203005945321e-01,-8.105328273183664001e-01,3.000000000000000000e+00
4.673487485154919630e-01,8.749850191595296423e-01,5.499601227310709772e-01,7.124067347152969187e-01,-7.060233388676468991e-01,3.000000000000000000e+00
4.891146772725152303e-01,7.545158798082183260e-01,5.508334597612162264e-01,6.027484324762353296e-01,-8.114347100074710273e-01,3.000000000000000000e+00
4.769325989438827351e-01,7.506938951832553553e-01,5.107027431748751845e-01,6.325224252945862435e-01,-7.673287322133039989e-01,3.000000000000000000e+00
3.440325498386243019e-01,8.169568904916053587e-01,3.658737631263894174e-01,6.406951539366690929e-01,-8.258448042223891505e-01,3.000000000000000000e+00
3.813909655731642090e-01,7.728748698255694105e-01,4.793219539671058071e-01,7.430290078688783773e-01,-7.279533233728590069e-01,3.000000000000000000e+00
5.705324680550235561e-01,2.238724012047227652e-01,2.482704601857889104e-01,7.254932777872236116e-01,-6.478463588710663135e-02,4.000000000000000000e+00
5.482544476561638236e-01,3.004472551969811223e-01,3.869974810230986662e-01,7.908181395004094671e-01,1.352539076229961612e-01,4.000000000000000000e+00
6.114703212902370399e-01,2.475537425882765041e-01,3.109415733836930484e-01,8.935297667980545144e-01,-4.744914119740263614e-02,4.000000000000000000e+00
6.847938191858328194e-01,2.016520325062860497e-01,3.519862396463476206e-01,7.017000679909318750e-01,-2.130823472511914757e-02,4.000000000000000000e+00
5.268537841930075460e-01,1.796392356277899671e-01,3.467130403574351649e-01,7.715411494586267294e-01,4.833918221691430386e-03,4.000000000000000000e+00
3.783940076957714727e-01,1.328334997703875253e-01,1.801555067767828255e-01,6.930327849075772484e-01,-1.827324368483408679e-02,4.000000000000000000e+00
5.540846762407550807e-01,1.268660737469159416e-01,3.162232598828511043e-01,6.356678990617778968e-01,7.136520182911193499e-02,4.000000000000000000e+00
5.510307801564484631e-01,3.262769448711125841e-01,2.735855318714071061e-01,6.123874519347322076e-01,7.189172655218714625e-02,4.000000000000000000e+00
4.906349366273682344e-01,2.439929279944904605e-01,2.697534812362964440e-01,7.194945398025878180e-01,-8.636907926037050431e-02,4.000000000000000000e+00
6.879082722498010005e-01,2.205214597787725217e-01,1.779791864958579772e-01,6.026538262207253860e-01,8.804226051407258724e-02,4.000000000000000000e+00
5.568086941130044876e-01,2.542728089879412456e-01,2.896975076413456085e-01,7.435340413929526493e-01,-1.179013015302161349e-01,4.000000000000000000e+00
5.260470148961139403e-01,2.126879429682503597e-01,2.000902684386385855e-01,7.102386148400470223e-01,-3.431149551711335649e-02,4.000000000000000000e+00
5.717770781894885301e-01,2.867480032861817740e-01,2.123668898308924691e-01,8.206539332063942371e-01,5.819409642581582082e-02,4.000000000000000000e+00
4.791898384315188553e-01,2.262605710778544943e-01,3.321413067327947388e-01,8.394995283927482177e-01,-5.118953876591887664e-02,4.000000000000000000e+00
6.144664606998195833e-01,2.227076072725947264e-01,2.910190103869318978e-01,6.363793536050873501e-01,3.523273791763155416e-02,4.000000000000000000e+00
6.233432647343418731e-01,2.722328713171365266e-01,4.451385923071452533e-01,7.287811060819119335e-01,-7.009263327526095433e-02,4.000000000000000000e+00
5.313318464967036192e-01,2.824719746513062457e-01,2.659203544064729918e-01,6.054210891973421660e-01,2.631898319445696507e-02,4.000000000000000000e+00
6.078852065419464434e-01,2.515807972887883492e-01,3.652770122324749957e-01,5.711455955259631123e-01,-1.998727421760351092e-03,4.000000000000000000e+00
5.393032075637783640e-01,2.314827334949355053e-01,2.042893652317768483e-01,5.106561461218133147e-01,-8.710648287429581527e-02,4.000000000000000000e+00
4.494414132496963310e-01,1.731082101790067662e-01,1.607176092017359170e-01,6.675622471869856467e-01,-7.580853372843779359e-02,4.000000000000000000e+00
6.224748782749585096e-01,2.125760700913653656e-02,4.511985507514001403e-01,6.510097027263460623e-01,1.338823267929570016e-01,4.000000000000000000e+00
6.614683953061613053e-01,2.525595882839348771e-01,1.999634716139138679e-01,6.034170863586961753e-01,2.490602975525841450e-02,4.000000000000000000e+00
4.808328641874967113e-01,3.359448473762584042e-01,2.505048380837013311e-01,5.959553154484589221e-01,2.708186138276452715e-02,4.000000000000000000e+00
5.779507644648370634e-01,2.342906773301911272e-01,2.110068531429629135e-01,6.741157739428125240e-01,-1.923910049024275121e-02,4.000000000000000000e+00
7.377981219053748596e-01,2.509987471278693483e-01,2.607561572108587633e-01,8.663635987167170871e-01,9.448366686903457434e-02,4.000000000000000000e+00
4.532931331301531808e-01,2.001128424053821298e-01,2.128060274508746519e-01,6.891262779975996233e-01,5.283328234635309428e-02,4.000000000000000000e+00
6.451627608170682482e-01,1.356133234332939919e-01,3.214360174428288475e-01,6.116275991239341625e-01,4.326458954803564377e-02,4.000000000000000000e+00
5.946643957215034249e-01,1.568785938630967436e-01,7.751344113401639757e-02,6.420587245404162369e-01,-1.832870986385792822e-02,4.000000000000000000e+00
5.408912419242913883e-01,2.771957502557286235e-01,2.931653864980778845e-01,7.729460546051969416e-01,-4.537256319191363546e-02,4.000000000000000000e+00
7.413040681000289123e-01,1.261253325807384917e-01,3.830785551018671131e-01,7.373473253175000242e-01,-1.384556636993050927e-01,4.000000000000000000e+00
6.216113548483143125e-01,1.531497070401355853e-01,3.124084597859950740e-01,7.072874136615456830e-01,-1.143265854305744456e-01,4.000000000000000000e+00
6.874274365321946245e-01,1.449940404786433379e-01,4.871614114652722538e-02,6.892269953404230876e-01,8.832578670856099101e-02,4.000000000000000000e+00
4.502464283705606141e-01,1.914642184093111876e-01,3.721171521745388899e-01,6.687337421262756765e-01,1.046495746355419892e-03,4.000000000000000000e+00
5.846715708636953668e-01,8.203304211812062485e-02,3.275945209248997680e-01,6.498811273290457935e-01,1.229416881173793080e-01,4.000000000000000000e+00
5.514235809694157942e-01,2.164017982205020396e-01,3.571726944608177856e-01,8.098750938699034174e-01,1.842989889269890103e-02,4.000000000000000000e+00
5.970087810072478574e-01,2.440990570460721543e-01,2.573014964871245813e-01,6.979567842578989767e-01,3.514824777290682933e-04,4.000000000000000000e+00
7.640595114348081029e-01,8.359501520184001166e-02,4.240589230357233452e-01,6.951889459179523278e-01,1.725923630106742102e-01,4.000000000000000000e+00
5.024552673389199864e-01,2.039044841039319989e-01,3.689493076992850229e-01,6.867107061695850723e-01,5.805524141442729158e-02,4.000000000000000000e+00
6.569177262542137408e-01,2.915302641782011595e-01,6.240561527487187288e-02,6.703410250619353805e-01,-1.239129565077583539e-01,4.000000000000000000e+00
6.133339950485251491e-01,2.168342236690411762e-01,3.111739463619992430e-01,6.211181316381318984e-01,5.394495511515984276e-02,4.000000000000000000e+00
6.527645580429284333e-01,1.832283188983058475e-01,2.638831777393206846e-01,7.692050307247868535e-01,-4.441000424493457555e-02,4.000000000000000000e+00
5.910473110668093000e-01,3.204150339255584790e-01,5.091001893966041747e-01,6.875623777014733262e-01,-4.565887852319194806e-02,4.000000000000000000e+00
4.359641473704407022e-01,1.947158417698986732e-01,3.731824082794755748e-01,6.719310966961792309e-01,2.246264666016973416e-02,4.000000000000000000e+00
6.399067118404812016e-01,3.540227174531949683e-01,3.322247799171358928e-01,6.533598163714209317e-01,1.010658954621705269e-01,4.000000000000000000e+00
4.312622272298597403e-01,2.896133874189609214e-01,1.937098039844044328e-01,5.669793566829158804e-01,3.873296574520707081e-03,4.000000000000000000e+00
5.289709431831267628e-01,8.423786582140713186e-02,2.608547580245951791e-01,7.473144642685367600e-01,-7.860434798102632070e-02,4.000000000000000000e+00
5.947357052546741185e-01,2.507417310218563733e-01,3.068659207098335395e-01,6.218328662881001945e-01,2.505978495100014830e-02,4.000000000000000000e+00
5.686201335119378530e-01,2.436546760870460238e-01,2.884510198960817950e-01,7.539061320744494532e-01,1.329938673432792991e-02,4.000000000000000000e+00
7.334102669124932250e-01,4.143395118648728337e-01,2.602035406650359262e-01,8.125442787726537830e-01,9.217888437060139939e-02,4.000000000000000000e+00
5.651815538831563845e-01,1.458426627289278465e-01,3.164225463710256259e-01,6.540426168852285782e-01,-2.184719173353445731e-02,4.000000000000000000e+00
5.193156752769245710e-01,2.770437513372552285e-01,1.920953295880183653e-01,5.968209607065353417e-01,4.299830181180698541e-02,4.000000000000000000e+00
7.970788082779254324e-01,3.045814208501812503e-01,2.936458999271775450e-01,7.103678379526922049e-01,1.028898230432797045e-01,4.000000000000000000e+00
6.381960264597462684e-01,2.173146599077693808e-01,2.873144685986651625e-01,8.038009401371457585e-01,9.487196165029017358e-02,4.000000000000000000e+00
5.347662226156597587e-01,1.432485481003225036e-01,3.721019335032478281e-01,8.118758303274913324e-01,3.694364895212787908e-02,4.000000000000000000e+00
4.247848763562072638e-01,2.137067649876592812e-01,3.304782654188502811e-01,5.089340831271473853e-01,-1.197721081667167328e-02,4.000000000000000000e+00
6.809712016236409982e-01,9.695038709485419293e-02,2.737844234343381755e-01,6.626686784224369298e-01,1.288634338798919088e-01,4.000000000000000000e+00
6.542510595846526833e-01,1.413716019728515072e-01,3.257522682131297476e-01,6.274842536105363910e-01,5.262654117563982797e-02,4.000000000000000000e+00
6.368575288779900756e-01,1.566216432235344735e-01,3.418015929652754581e-01,4.195697812543487948e-01,6.644644698069276934e-02,4.000000000000000000e+00
5.616985634362220425e-01,4.322840950948861338e-02,1.500111322404819036e-01,4.970489045404272721e-01,3.708863671651567440e-02,4.000000000000000000e+00
3.945963662634847102e-01,2.243088145743579731e-01,2.130583717537769262e-01,7.723785296634969599e-01,2.096202389631144497e-02,4.000000000000000000e+00
5.585349239384577169e-01,1.562544920417646699e-01,1.000978167900036797e-01,7.323148874743589110e-01,-1.027121915931841073e-01,4.000000000000000000e+00
4.357534585953001804e-01,2.222740601145830330e-01,5.067364851081381794e-01,6.657589337978965238e-01,3.939102637356609732e-02,4.000000000000000000e+00
6.063079139761538006e-01,2.188051420393646307e-01,3.064163278796544487e-01,5.828650869545480839e-01,-5.368653273135294557e-02,4.000000000000000000e+00
5.418455136188082832e-01,1.573760699571535304e-01,3.314248530047747554e-01,6.775816353138939263e-01,6.436892847027655962e-02,4.000000000000000000e+00
6.320823320719147764e-01,1.982074229433120338e-01,2.814942787281936032e-01,6.462419920666329087e-01,1.057579851681685473e-01,4.000000000000000000e+00
5.391091940916155067e-01,3.943797939175330836e-01,2.495181801588887138e-01,4.609510784661404181e-01,-1.231020949199652242e-02,4.000000000000000000e+00
5.301154611406579953e-01,2.430079339424034146e-01,2.484868554299307086e-01,7.696278806006434658e-01,8.065895805105742500e-02,4.000000000000000000e+00
6.538448882017715569e-01,2.671446621532677645e-01,4.131211556447069166e-01,6.447858441334246571e-01,3.364042771218367367e-02,4.000000000000000000e+00
7.458349155376939876e-01,2.074043270563427632e-01,3.435396692132623997e-01,5.915743650135386611e-01,1.430610832949332778e-01,4.000000000000000000e+00
6.035834743181515138e-01,2.238120497617905880e-01,5.242765213221526333e-01,7.058774943489788400e-01,-9.533502952044855400e-03,4.000000000000000000e+00
6.382243355455359257e-01,1.922407646264389924e-01,3.774137461652685710e-01,6.694321317364856361e-01,6.248732289385561245e-02,4.000000000000000000e+00
5.383805103737656639e-01,2.436569163243978431e-01,2.209731140745843370e-01,5.618020728882262560e-01,-5.343028569099758651e-02,4.000000000000000000e+00
6.894143055780883600e-01,2.462948603436948547e-01,3.334497473374005705e-01,6.866785593638085050e-01,3.473281183384516885e-02,4.000000000000000000e+00
7.381604224940107040e-01,3.036774343909379170e-02,1.784100622926758084e-01,5.906782966064555440e-01,1.489253118127271680e-01,4.000000000000000000e+00
6.306828435123930099e-01,1.393356893603257540e-01,2.584670004591402281e-01,7.513436618569985237e-01,5.772318369563290280e-02,4.000000000000000000e+00
5.283753382835184587e-01,1.905077181654110108e-01,1.903306308978226224e-01,7.203881930292654889e-01,5.676006760838248760e-02,4.000000000000000000e+00
7.257715569477490858e-01,1.719483403889069673e-01,3.094748298878625681e-01,5.837420897109760753e-01,5.986743170011045445e-02,4.000000000000000000e+00
6.024783418731451956e-01,2.721355099566304947e-01,3.057444955051859536e-01,7.629940321961418137e-01,-1.975778676489266250e-02,4.000000000000000000e+00
5.330424783246248133e-01,1.996924852867592026e-01,3.683474661768495473e-01,6.487795768601384294e-01,6.863399199965952713e-02,4.000000000000000000e+00
5.645855539129503997e-01,2.946749728655771450e-01,1.797114617325162311e-01,5.344509850500613890e-01,6.833113666571263498e-03,4.000000000000000000e+00
7.742715400060182773e-01,1.418042529063977542e-01,3.978913172612368321e-01,7.989093079022429045e-01,8.705430637732991528e-02,4.000000000000000000e+00
5.282862450980565505e-01,2.606668475844908794e-01,3.589888763622653411e-01,5.914484397137506066e-01,-2.733281905935772138e-02,4.000000000000000000e+00
6.055613787428959505e-01,2.153428118601214969e-01,3.108630015317419004e-01,6.534921042839205718e-01,-1.142937756116023384e-01,4.000000000000000000e+00
5.602595006064214900e-01,1.530205361429221311e-01,2.346042219077736635e-01,6.465643461447884155e-01,4.248544692238315212e-03,4.000000000000000000e+00
5.480566730810351173e-01,2.181939173732132531e-01,3.393373017390017288e-01,6.854586148283131619e-01,1.550096965421900452e-01,4.000000000000000000e+00
6.321587210013379643e-01,1.787013776249135322e-01,2.509658551256317982e-01,6.284136418842278804e-01,-4.034036851902721849e-02,4.000000000000000000e+00
5.520892560954256956e-01,2.809555043249868378e-01,1.747299618730382420e-01,8.100104644556560540e-01,2.186559261689973582e-02,4.000000000000000000e+00
5.830578608990777401e-01,2.752870570960940233e-01,3.071917003868089857e-01,8.293754682614581375e-01,9.293131709882822278e-02,4.000000000000000000e+00
4.954095490909539157e-01,1.272838515392752945e-01,2.694996031662694747e-01,7.070594135617539466e-01,8.931206342142404553e-02,4.000000000000000000e+00
7.006629127620509490e-01,3.611247358367298821e-01,2.136638544660710293e-01,6.661578808095489634e-01,2.068330821206816258e-03,4.000000000000000000e+00
6.080105826577224537e-01,2.421984556662036270e-01,4.186189019946116585e-01,6.434696251691730540e-01,7.194041145536475557e-02,4.000000000000000000e+00
6.024132873546717004e-01,2.514168122643954950e-01,2.708301409411383309e-01,7.847341210909843934e-01,-7.374104551563288867e-02,4.000000000000000000e+00
4.454633489986496997e-01,2.116329472224579289e-01,2.944339960037924420e-01,8.058305420068196945e-01,1.170870329424057166e-01,4.000000000000000000e+00
5.799044475069137228e-01,2.207263536285312411e-01,4.064642232126146615e-01,6.251434666471609169e-01,3.453379502426062730e-02,4.000000000000000000e+00
5.684131224825803574e-01,2.139540925555653006e-01,2.284045335838751911e-01,5.099748934572461145e-01,-1.013477763140065296e-01,4.000000000000000000e+00
6.913407895363498090e-01,4.281254856060669467e-01,1.051925867820332761e-01,6.200378125333095847e-01,-4.257089770522552025e-02,4.000000000000000000e+00
5.299021414113367356e-01,2.775164936014087314e-01,1.234883231782130109e-01,6.102342035012778831e-01,1.522217915467860005e-01,4.000000000000000000e+00
5.111413430258332502e-01,2.248695465749600830e-01,2.415752376894178821e-01,6.576074238760223345e-01,-7.498474297157496637e-02,4.000000000000000000e+00
5.504275565870107023e-01,2.040092954359487287e-01,2.885637401894327603e-01,6.489804585409505444e-01,6.983090790738052944e-02,4.000000000000000000e+00
7.126156189452225176e-01,2.476348063834500624e-01,2.729056048418478930e-01,7.830011816894593135e-01,-2.290586362187919250e-03,4.000000000000000000e+00
5.722603531360369589e-01,1.404610728254162555e-01,3.945922600194374796e-01,6.021096307592588293e-01,-4.243454812310988589e-02,4.000000000000000000e+00
4.610538193764858184e-01,1.610595620326983612e-01,2.418120515224577438e-01,6.967729098309863867e-01,7.100362795270206973e-02,4.000000000000000000e+00
6.604546667398949467e-01,1.596982498943184392e-01,1.667946509546164580e-01,5.494510308228029993e-01,1.260335267728445452e-01,4.000000000000000000e+00
6.912731415378107203e-01,2.287854836726133378e-01,1.740882659146266442e-01,7.495215273080177987e-01,-2.011660025388037343e-02,4.000000000000000000e+00
6.316949262647602037e-01,1.144327550856449049e-01,4.129297894704114791e-01,7.228510348934790164e-01,1.011064279993284520e-02,4.000000000000000000e+00
5.561876824418957588e-01,2.697342104367945193e-01,2.156656959631768067e-01,7.105327117831086170e-01,4.447594027286476404e-02,4.000000000000000000e+00
6.635769945034954986e-01,2.563833777008359127e-01,1.791785350001967592e-01,7.317124877545397865e-01,7.641744067950503871e-02,4.000000000000000000e+00
6.874074177828574106e-01,2.106843278761014182e-01,3.608311095591003603e-01,5.984822401197541497e-01,6.817368822594302435e-02,4.000000000000000000e+00
5.825320861522054194e-01,2.542581284071614434e-01,3.115454290839909102e-01,5.799334368468175294e-01,4.603099336640276151e-02,4.000000000000000000e+00
7.385760347269536563e-01,1.513951594833379544e-01,3.865274022464980641e-01,5.607476990328581490e-01,4.236717259606918168e-02,4.000000000000000000e+00
7.048322175879472296e-01,1.401456479879119310e-01,2.934515197124444308e-01,8.522953748850432554e-01,5.723869929954419900e-02,4.000000000000000000e+00
6.131515455720580876e-01,5.800635595783557030e-02,3.260583177017969403e-01,6.011831073928949332e-01,-3.381171478306912309e-02,4.000000000000000000e+00
6.088262009138755149e-01,2.981003869574052612e-01,4.024267023089195261e-01,6.614950352046635729e-01,2.035777140228323817e-02,4.000000000000000000e+00
6.653335173469153707e-01,1.902257295631259448e-01,3.851863324093736662e-01,7.168637774307827781e-01,5.807646188030861356e-04,4.000000000000000000e+00
5.451379013104842297e-01,1.936975992749000175e-01,4.172598609813739645e-01,6.547429342788160245e-01,2.703118438168850002e-02,4.000000000000000000e+00
6.279163981772929448e-01,2.673261816170285909e-01,1.620103218380649357e-01,8.621247130455645946e-01,2.800915065919969138e-02,4.000000000000000000e+00
6.787297996764047880e-01,2.303011171871047202e-01,2.737427354405089774e-01,6.585825352422828294e-01,1.295801150116061284e-01,4.000000000000000000e+00
6.001989898262718448e-01,2.487685776594849019e-01,3.433377844105673371e-01,6.538769163440765197e-01,5.382519582573976058e-02,4.000000000000000000e+00
5.304225788617602522e-01,3.111359311794816285e-01,2.727977058913620412e-01,7.237381677021784698e-01,-9.534149508226513747e-02,4.000000000000000000e+00
7.700076916888742851e-01,1.862710974304616629e-01,2.531509287808583197e-01,7.145439151885730755e-01,6.034186469966256600e-02,4.000000000000000000e+00
6.423213348558707292e-01,2.101625012892305300e-01,2.258341728807743143e-01,6.876952885730558407e-01,4.997508731441770852e-02,4.000000000000000000e+00
5.757998349275776917e-01,1.927715547314046429e-01,2.206929280391826120e-01,6.339535079141761509e-01,4.572669540261156684e-02,4.000000000000000000e+00
6.106821013062810888e-01,1.541315328071417856e-01,4.185809693031771750e-01,6.719354161341328791e-01,-1.416743873285306876e-01,4.000000000000000000e+00
5.981167608304137628e-01,4.722058424601949245e-02,2.385193710302052073e-01,7.286359303232807783e-01,-7.324164842276835452e-02,4.000000000000000000e+00
4.978029590271604299e-01,1.698774637130812115e-01,2.895696657570097088e-01,7.088755659286750666e-01,-7.153044315673816322e-02,4.000000000000000000e+00
5.546770569498380432e-01,1.767523862887638575e-01,3.147718146038491205e-01,6.939081412194471055e-01,1.847245191890370120e-01,4.000000000000000000e+00
5.849101330523029940e-01,1.941603996001168286e-01,3.675023961477962287e-01,5.726719153033633658e-01,-7.320351682525963466e-02,4.000000000000000000e+00
5.168223076428527518e-01,9.194549217766764815e-02,4.075126210955003492e-01,5.412420207549253348e-01,6.118099180997817188e-02,4.000000000000000000e+00
5.576555878931507282e-01,2.330669938255748030e-01,3.533914974582003654e-01,8.510748208364629086e-01,-6.884550315595629189e-02,4.000000000000000000e+00
